111.767000198,1648.33800006,4154.60700011,16282.3309999,236.985999823,128.861999989,603.764999866,1592.15299988,2901.1309998
101.839999914,83.0269999504,79.8460001945,131.877000093,13518.3829999,168.746000051,536.365999937,911.866999865,2902.56900001
112.308000088,68.2509999275,94.6050000191,99.0650000572,153.501000166,14224.7260001,31159.6630001,2006.829,16493.9760001
12335.0250001,69.7070000172,7504.21200013,172.493999958,154.351000071,20497.6230001,87.2139999866,252.320999861,503.121999979
79.489000082,4365.49900007,95.7839999199,77.5809998512,225.661999941,98.1380000114,257.821000099,475.414000034,1555.22099996
16534.4880002,84.640999794,17654.724,92.0279998779,101.562999964,140.595999956,585.718999863,290.90199995,6462.48500013
21196.27,75.8309998512,64.8310000896,97.4409999847,7570.76900005,181.274999857,25841.6599998,359.063999891,2360.5250001
62.6920001507,328.742000103,10219.302,82.3430001736,85.9990000725,165.534000158,547.703999996,1424.0999999,1221.454
99.4589998722,70.243999958,110.012000084,110.901000023,97.603000164,324.657000065,372.263999939,428.411999941,10059.4589999
484.023999929,109.206999779,955.248000145,713.345000029,105.013000011,359.078999996,417.434999943,1160.05500007,3229.22799993
102.144999981,98.5450000763,160.974999905,92.6819999218,190.497999907,134.380000114,10339.6980002,222.779000044,2798.68099999
19536.8169999,64.2160000801,80.992000103,101.223999977,140.392999887,,152.695999861,405.574999809,22466.221
120.821999788,,73.8429999352,73.5619997978,107.705999851,,327.254999876,1263.40299988,12318.1730001
85.1050000191,,120.095999956,3075.62799978,205.336999893,,794.996999979,338.003000021,906.906000137
71.5499999523,,235.069999933,,199.234999895,,217.71600008,888.236000061,520.358999968
86.5399999619,,236.256999969,,133.0849998,,1187.06500006,,6197.02800012
83.2109999657,,6771.63800001,,8618.26399994,,490.406999826,,199.84800005
,,140.411000013,,125.407999992,,415.687999964,,
,,,,686.124000072,,963.506000042,,
,,,,133.305999994,,,,
,,,,158.088000059,,,,
,,,,113.434999943,,,,
,,,,126.921000004,,,,
